full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid
488443 (2016 YT2),2.757233627555319,0.05663048280102001,,14.96198491100526,118.354740042426,295.6717246753594,2.601090156031653,2.913377099078984,4.57845080511265,9339.0,0,121,16.3,,,,,,,,,,,N,N,1.65026
       (2016 EG215),2.725283677951231,0.1950218875798404,,13.11467659063055,187.2789121951576,32.88059437233569,2.193793710886652,3.25677364501581,4.49910133480373,106.0,4,17,17.6,,,,,,,,,,,N,N,1.19957
       (2016 DY34),3.023954635778366,0.2388722172547874,,11.54999123529656,176.3792979303087,346.8440667333773,2.301615887052094,3.746293384504637,5.25861177925551,1866.0,2,33,17.3,,,,,,,,,,,N,N,1.3112
136868 (1998 FC49),2.740268413037987,0.1544536696745775,,8.116581218797677,353.2707650479065,213.4148313499069,2.317023900750939,3.163512925325035,4.53625917100035,7612.0,0,594,15.2,,,,,,,,,,,N,N,1.31874
393558 (2003 GP31),3.030232274506139,0.0559811506916716,,12.12980146085027,33.33319082001882,256.2812448545661,2.860596384916243,3.199868164096034,5.27499535431873,5897.0,0,106,16.3,,,,,,,,,,,N,N,1.87513
 87640 (2000 RU70),2.562147924785783,0.1660128694922625,,5.686301866512175,151.5008964257981,181.5854356095837,2.13679839572845,2.987497453843117,4.10123355748902,10206.0,0,567,15.5,,,,,,,,,,,N,N,1.12559
430863 (2005 NJ123),2.339139869303774,0.2194045451224381,,3.875918670169531,228.84682128,50.22643297074107,1.82592195030142,2.852357788306127,3.57760582696755,5131.0,0,156,17.4,,,,,,,,,,,N,N,0.81198
       (2010 AE98),3.835160754215779,0.2410418675067173,,6.687751530138526,82.59329693548128,110.8108739523456,2.910726443831137,4.75959506460042,7.5107544025997,,9,6,15.9,,,,,,,,,,,N,N,1.9186
       (2015 DF225),1.893998887726498,0.09276161842548997,,19.58246980111426,348.6227648473787,54.56388726691026,1.71830848560491,2.069689289848086,2.60662035123532,2966.0,1,34,18.9,,,,,,,,,,,N,N,0.75791
 73793 (1995 FK1),3.09130174276499,0.1054114518366964,,10.88099075875212,3.949133751524407,283.3798195711225,2.765443137994823,3.417160347535158,5.43525970733695,8512.0,0,392,15.0,,,,,,,,,,,N,N,1.7753
173360 (2000 AN1),1.896508503757658,0.1217950952252572,,23.97422051368254,93.9165088099985,35.05407753928114,1.665523069946984,2.127493937568332,2.61180286434556,6695.0,0,310,17.0,,,,,,,,,,,N,N,0.705515
258458 (2001 YA103),2.744000521366937,0.1833111557918864,,3.159258444615286,188.1608956984791,242.0697645618828,2.240994614301624,3.247006428432249,4.54552956234295,6081.0,0,262,16.4,,,,,,,,,,,N,N,1.25719
       (2002 UN35),2.580602143537737,0.2995482953629902,,28.49080286841113,217.4726018275383,248.5566420897721,1.807587170430929,3.353617116644544,4.14562278672662,13.0,8,12,16.829,,,,,,,,,,,N,N,0.969252
279362 (2010 AP59),2.806902096323044,0.1251242182710181,,8.360702401474077,340.8953068452203,101.3608553495,2.455690665757341,3.158113526888747,4.70271976128157,6544.0,0,458,15.4,2.365,,0.199,,,,,,,,N,N,1.48831
       (2000 LG6),0.917282774201796,0.1106195041860113,,2.830218207616082,72.5445659484277,8.160863730869272,0.8158134085212244,1.018752139882368,0.878543073552862,3.0,6,12,29.0,,,,,,,,,,,Y,N,0.00284776
226300 (2003 BK69),2.429801602228447,0.130866140566134,,2.736921074889542,136.7370552139663,73.09135930457592,2.111822844203401,2.747780360253492,3.78760275188691,9434.0,0,178,17.4,,,,,,,,,,,N,N,1.10874
464265 (2015 FT125),3.085795117645388,0.1303047750150585,,13.3412131146655,197.4288163717422,293.3198320575461,2.683701279098039,3.487888956192736,5.42074319905018,9872.0,0,170,15.8,2.363,,0.087,,,,,,,,N,N,1.73083
341895 (2008 HW21),2.275163370509289,0.1759407591580339,,3.73754712333289,213.5642999448877,81.54720594778111,1.874869399893333,2.675457341125244,3.43184040315097,6201.0,0,103,17.8,,,,,,,,,,,N,N,0.862727
106997 (2000 YR108),2.30914827162315,0.09081513020943036,,3.310078668494438,328.4059816631769,201.1676349609121,2.099442670662812,2.518853872583487,3.50902071806517,7720.0,0,646,16.1,,,,,,,,,,,N,N,1.10642
336441 (2008 UO301),2.785080588431675,0.1000144670690696,,13.03308248435892,261.0041790708663,196.945350092346,2.50653223763527,3.063628939228079,4.64798643344418,5156.0,0,188,15.7,2.586,,0.126,,,,,,,,N,N,1.5259
       (2015 BQ325),3.1364351,0.1518109,,2.07473,69.03574,64.83862,2.6602901,3.6125801,5.55472619520876,58.0,,23,16.9,,,,,,,,,,,N,,
490416 (2009 SD40),3.044203703752191,0.01731546693527015,,10.87098319166099,16.52873890705369,115.0440720486274,2.991491895175643,3.09691551232874,5.3115193416174,2773.0,0,60,16.6,,,,,,,,,,,N,N,2.01451
       (2013 YK70),0.9476815232422672,0.6819635954283124,,23.12442596886476,269.7457099784125,26.88211961548754,0.3013972243309908,1.593965822153544,0.922575298263138,8.0,8,39,20.9,,,,,,,,,,,Y,N,0.111518
233982 (1995 PW),3.101183437680225,0.1537482023378564,,0.2543943065942386,35.70100376369696,261.4383040149247,2.624382059016956,3.577984816343493,5.46134215513456,8547.0,0,164,16.4,,,,,,,,,,,N,N,1.60781
 69754 Mosesmendel (1998 MM39),2.655730562291478,0.2023998755630683,,12.21145537820012,124.5094787918312,270.3602964966165,2.118211026954646,3.193250097628311,4.32796977849313,9920.0,0,597,14.9,5.835,,0.067,,,,,,,,N,N,1.16579
510783 (2013 AU72),1.902109511360443,0.1021267746101489,,24.2197348424488,87.38338201875084,274.9822142518281,1.707853202009915,2.096365820710972,2.62338166023068,2990.0,0,73,18.0,,,,,,,,,,,N,N,0.835529
       (2008 SU60),2.643405419360343,0.3013714261121437,,11.09608598943504,347.021638278173,58.95230889285047,1.846758558335147,3.440052280385539,4.29787585157108,4803.0,0,69,17.6,,,,,,,,,,,N,N,0.881734
       (2017 SE109),2.59903555028286,0.1652809935347632,,9.802857846992762,27.90136498194637,255.3637133724858,2.169464372299939,3.028606728265781,4.19012068837991,544.0,4,34,18.1,,,,,,,,,,,N,N,1.17797
439268 (2012 UE8),2.181529387318752,0.2202532132975182,,3.778859911807631,48.17019523715859,257.111070863737,1.701040529858831,2.662018244778674,3.22218004594292,4726.0,0,87,18.5,,,,,,,,,,,N,N,0.690309
328876 (2010 BT25),2.719704668599805,0.1388115978483345,,14.81526473978827,100.855508310962,287.1899405839276,2.342178117875891,3.097231219323719,4.48529304125241,6688.0,0,214,16.1,1.936,,0.171,,,,,,,,N,N,1.39755
328063 (2007 UH137),1.910682882134389,0.1259156170650037,,24.0708815989318,205.641491596794,123.2584112213233,1.670098068014898,2.151267696253881,2.64113816806969,5925.0,0,276,17.4,,,,,,,,,,,N,N,0.729706
400534 (2008 UA65),2.19261093236751,0.2007094100579932,,5.140092532195383,262.6262222014275,76.77767421332322,1.752533285645321,2.632688579089699,3.24676282733162,7835.0,0,93,17.9,,,,,,,,,,,N,N,0.751538
289183 (2004 VE75),2.315347165766784,0.2460181929611446,,21.14276279467242,273.0972109518349,256.6817058096783,1.745729639967132,2.884964691566436,3.52316011311677,7748.0,0,261,15.6,,,,,,,,,,,N,N,0.877012
344011 (2011 UH57),2.754909552887062,0.07780447981115055,,7.547144162637625,312.3994749549931,192.3272637703537,2.540565248197914,2.969253857576209,4.57266325476209,8494.0,0,183,16.2,,,,,,,,,,,N,N,1.55405
       (2018 VD60),2.398406500891831,0.2409061033728751,,14.12636420361566,61.99111932551584,324.5633111955565,1.820615736457808,2.976197265325855,3.71443182139343,118.0,4,71,18.061,,,,,,,,,,,N,N,0.84415
       (2005 PG29),3.155024060199219,0.232818305691538,,17.13902962624919,103.8253882050762,243.6190199487351,2.4204767040876,3.889571416310839,5.60418180209803,4922.0,0,102,15.7,,,,,,,,,,,N,N,1.46579
269835 (2000 BG22),2.390117098154751,0.1492169212945455,,2.870046962815661,125.1367927249145,322.5111554167178,2.033471183234646,2.746763013074856,3.69519167086639,7040.0,0,139,17.6,,,,,,,,,,,N,N,1.05076
       (2005 GF187),39.85597450846877,0.2621633330504385,,3.904542948349525,128.9284946248349,134.7301290073351,29.40719938935528,50.30474962758225,251.621849886859,4748.0,3,41,8.2,,,,,,,,,,,N,N,28.3924
308554 (2005 UZ307),3.162077481250554,0.09820333912446344,,7.922425238031139,238.4667220547761,101.5296021596926,2.851550914021477,3.472604048479631,5.6229854962876,7116.0,0,174,15.7,4.044,,0.057,,,,,,,,N,N,1.8564
290864 (2005 WK52),2.231692842330717,0.0602521294951752,,2.828315294057372,247.3492702798656,108.2670563824104,2.097228596201151,2.366157088460282,3.33395576308168,4790.0,0,162,17.7,,,,,,,,,,,N,N,1.09339
505769 (2015 BG238),2.253310598211232,0.04321877485283381,,6.931404598946926,254.8518676181425,199.6913486253711,2.155925274793637,2.350695921628828,3.38251546828893,4185.0,0,82,18.1,,,,,,,,,,,N,N,1.17362
       (2006 TZ82),2.808211711072122,0.1326682727790809,,4.048140523771657,334.847603295928,29.12022484890534,2.435651113766196,3.180772308378047,4.70601136316019,5133.0,1,29,17.6,,,,,,,,,,,N,N,1.4333
228117 (2008 TJ93),5.150072307753418,0.0420716669955843,,4.935584956735663,170.4567645272745,192.8764270412185,4.933400180618436,5.366744434888401,11.6876767650892,8007.0,0,244,13.2,,,,,,,,,,,N,N,3.92994
130231 (2000 BS38),2.726721158498866,0.1771701341064999,,6.024476065775405,131.2576055536476,213.9357452701241,2.243627605176591,3.209814711821141,4.50266145413145,7528.0,0,348,15.9,,,,,,,,,,,N,N,1.23797
209101 (2003 SV67),2.423152555001041,0.1615831769328924,,6.860569771723314,6.790535883806944,340.7480214581448,2.031611866970918,2.814693243031165,3.77206647539253,5534.0,0,279,16.9,,,,,,,,,,,N,N,1.02584
527287 (2007 TB361),2.326568353832542,0.2227740374385483,,5.349609222564258,129.6195300019139,279.877469269648,1.80826932827251,2.844867379392574,3.54880328922943,4135.0,0,102,18.2,,,,,,,,,,,N,N,0.827461
487946 (2015 TB239),3.205755649282219,0.2388816324516322,,24.28302997517351,288.6100684490538,80.95584987097314,2.439959506540641,3.971551792023797,5.73989339749705,2769.0,1,109,15.6,,,,,,,,,,,N,N,1.56993
372618 (2009 VG38),2.624972617335729,0.1950572646259577,,3.864110927976419,6.33000279395984,346.5251623566231,2.112952638880181,3.136992595791277,4.25299985916345,6227.0,0,146,17.0,2.139,,0.056,,,,,,,,N,N,1.1071
       (2016 UA17),2.765884070930241,0.07539972393429081,,11.86415285452619,4.145990828320575,62.93353609984072,2.557337175547848,2.974430966312633,4.60001409075088,3292.0,2,65,17.1,,,,,,,,,,,N,N,1.59285
 77065 (2001 DU20),2.715016443183975,0.176814441114738,,15.35706850614562,101.7555790027879,192.0701143159059,2.234962328165077,3.195070558202873,4.47370042215524,7065.0,0,1012,14.3,3.192,,0.436,8.548,,,,,,,N,N,1.2201
       (2012 WJ6),3.131548292426529,0.09893939068768874,,11.50759214528664,67.12204008194514,26.46989845613813,2.821714812464776,3.441381772388282,5.54174926627996,23.0,5,18,16.654,,,,,,,,,,,N,N,1.84316
       (2017 FB14),3.038787782548432,0.08338063179073917,,12.48572895845599,168.3976429349746,83.9565727767702,2.785411737361564,3.292163827735299,5.2973511183943,4551.0,0,74,16.6,,,,,,,,,,,N,N,1.80779
 19901 (2191 T-3),2.752528996653549,0.1091900818386509,,3.942524286915801,342.5472365006217,116.0718224170352,2.451980130245688,3.05307786306141,4.56673758103715,15043.0,0,705,15.3,4.620,,0.043,,,,,,,,N,N,1.4721
433270 (2013 AA39),5.294995944054336,0.04918224439799217,,16.08614395669489,124.8490179286499,331.7949836242817,5.034576159447479,5.555415728661194,12.1844701945483,5961.0,0,89,13.3,,,,,,,,,,,N,N,4.0595
143874 (2003 YO24),2.337772173168526,0.11781329260229,,7.388047371203105,117.0137474200383,267.8861581433883,2.062351536093531,2.61319281024352,3.57446854406415,8146.0,0,510,16.3,,,,,,,,,,,N,N,1.08095
144246 (2004 CZ78),2.379364327596057,0.03562065822854502,,7.211055765843229,136.9267320525511,301.6470567137852,2.294609804081566,2.464118851110548,3.67028358630827,7062.0,0,501,16.2,,,,,,,,,,,N,N,1.3197
222594 (2001 XM4),1.981308500622653,0.09542731547232472,,23.86624282663058,89.37555296279147,294.586171609679,1.792237549285736,2.170379451959569,2.78892192517978,6314.0,0,280,17.0,,,,,,,,,,,N,N,0.874366
       (2015 FQ190),3.060558538283385,0.1225428610228717,,10.04120678203742,271.6046528109195,81.29900675519242,2.685508938674161,3.435608137892609,5.35438059485203,4584.0,0,54,16.215,,,,,,,,,,,N,N,1.70249
       (2014 QF100),2.409063860394923,0.195832935662464,,4.037898219463776,278.4126836051531,36.45512211533988,1.937289812415437,2.880837908374409,3.7392170140068,1590.0,2,28,18.6,,,,,,,,,,,N,N,0.92434
       (2015 UH62),3.091010252205755,0.2843266484846239,,6.326229035562524,137.3370831809793,274.2585555367807,2.212153666764481,3.96986683764703,5.43449095859861,6341.0,0,57,17.4,,,,,,,,,,,N,N,1.23345
       (2016 NT30),3.26083018609212,0.2705121644493322,,4.767223278894519,291.3087231086844,66.53503613367467,2.378735954550622,4.142924417633618,5.88844301145574,7.0,9,17,16.416,,,,,,,,,,,N,N,1.3787
528048 (2008 FW52),2.368319778606521,0.2072242718765007,,10.7130946808404,185.368106676276,126.446437965443,1.87754643691407,2.859093120298973,3.64475814502527,4078.0,0,65,18.0,,,,,,,,,,,N,N,0.88589
 33418 Jacksonweaver (1999 CJ106),2.216233849698563,0.04079043360271702,,4.729535106845689,251.0954570529653,169.6446573878314,2.12583271000434,2.306634989392786,3.29937422977285,13707.0,0,1715,14.7,2.336,,0.324,,,,,,,,N,N,1.13816
       (2007 JV5),2.21005305618755,0.2527452521537019,,1.193515738475082,213.4400001682754,56.21046643444765,1.651472639228368,2.768633473146732,3.285581556661,2.0,9,12,20.161,,,,,,,,,,,N,N,0.63534
       (2005 YH30),3.089477805860403,0.1746704610604302,,2.392235112774398,117.6015365199327,244.837252686772,2.549837293074801,3.629118318646006,5.43045003047249,18.0,7,11,16.515,,,,,,,,,,,N,N,1.54752
528602 (2008 UJ369),2.871722919832544,0.1542497826070496,,14.1865026742353,236.4345842993157,152.0647240175858,2.428760283740693,3.314685555924397,4.86655912225595,5501.0,1,47,17.1,,,,,,,,,,,N,N,1.44379
394919 (2008 WN27),2.38141907144656,0.07186631657877134,,5.466957172070574,244.1485966003486,346.1346764232128,2.210275254551258,2.552562888341862,3.67503892397693,5011.0,0,111,17.7,,,,,,,,,,,N,N,1.19976
137306 (1999 SU16),2.299200729748996,0.1518131207380202,,6.534833346386444,228.4529997473789,135.8316037579949,1.950151891762667,2.648249567735324,3.48637047660756,7183.0,0,382,16.2,,,,,,,,,,,N,N,0.954143
533349 (2014 FU73),2.916528855322231,0.06704556523696052,,4.480077470300832,313.9252662869477,26.10091154985417,2.720988529687247,3.112069180957216,4.98089766038251,4569.0,0,71,16.8,,,,,,,,,,,N,N,1.71176
       (2017 FQ27),2.874949181283109,0.02031825972237664,,6.968689544922366,61.2176254919127,60.24083590145829,2.816535217129165,2.933363145437053,4.87476249084499,5084.0,0,89,16.8,,,,,,,,,,,N,N,1.84084
369232 (2008 UJ278),3.107083443314183,0.2565115342393662,,5.061422264898965,219.951724363802,109.9031863463866,2.310080702259929,3.904086184368436,5.47693488167826,6252.0,0,83,16.9,,,,,,,,,,,N,N,1.30455
 45954 (2001 AP38),2.349928582712498,0.138176253752065,,22.27642746491488,224.6186573435699,213.6607999798649,2.025224254568386,2.67463291085661,3.60238559923067,7688.0,0,892,15.0,2.561,,0.468,,,,,,,,N,N,1.0596
369358 (2009 TW37),2.617523733534796,0.1997323639591418,,3.360069570197989,286.4899994077001,98.26159218147686,2.094719530516732,3.140327936552859,4.23490960390517,6788.0,0,179,17.2,2.070,,0.05,,,,,,,,N,N,1.10109
295296 (2008 GE108),2.531274874255908,0.06619864617347457,,9.736453280401053,25.6096764979562,143.1498398232121,2.363707904487235,2.698841844024581,4.02732951299796,8249.0,0,98,17.2,,,,,,,,,,,N,N,1.37505
514351 (2016 PF96),2.216844827981941,0.05339553010775003,,4.162483952300695,318.6517940075019,283.328381635712,2.098475223225222,2.335214432738661,3.30073869652172,7894.0,0,81,17.8,,,,,,,,,,,N,N,1.08981
417750 (2007 DP20),2.614503719269085,0.06349984219518677,,14.3471759687579,340.9107415903489,138.808345761247,2.448483145676769,2.780524292861401,4.22758256565142,4383.0,0,89,16.6,,,,,,,,,,,N,N,1.47755
 43880 (1995 CX7),2.122202296011496,0.1356990418387095,,1.009567104457261,112.37055115,177.4445320498457,1.834221477854827,2.410183114168165,3.0916361184362,8752.0,0,1316,15.8,2.119,,0.206,,,,,,,,N,N,0.817262
260740 (2005 LY44),2.446340811818467,0.1372560776501699,,3.869375766870438,247.5936420101462,43.78246193420669,2.110565667392732,2.782115956244202,3.8263407520531,6027.0,0,198,16.9,,,,,,,,,,,N,N,1.09572
       (2002 PQ152),25.70361957145392,0.1888128736318563,,9.336785021998134,324.6807950222554,354.8016775595289,20.85044529742768,30.55679384548016,130.316566651015,5883.0,3,33,9.2,,,,,,,,,,,N,N,19.8368
217568 (2007 TC111),2.607104518476316,0.1719251540850126,,16.75365003169115,352.1240594353603,36.65165387395651,2.158877672421543,3.05533136453109,4.20964880445134,4816.0,0,120,16.5,,,,,,,,,,,N,N,1.18003
313460 (2002 SC38),2.568251768765341,0.2664162254684222,,2.958786508242657,272.8423784759885,90.85858645210602,1.88402782647828,3.252475711052402,4.11589792926393,4878.0,0,74,17.8,,,,,,,,,,,N,N,0.88384
 75859 (2000 CP10),2.776627752890934,0.02069302646495279,,4.973298095387955,294.496923036028,72.20421410699784,2.71917092131704,2.834084584464828,4.62684224862212,7486.0,0,750,14.7,3.298,,0.257,,,,,,,,N,N,1.71865
       (2007 UM109),2.709168009576826,0.05641982922790888,,6.476564538499654,53.1915697907628,314.3709122549479,2.556317213126787,2.862018806026863,4.45925297111866,3803.0,0,61,17.558,,,,,,,,,,,N,N,1.56002
497471 (2005 YA154),3.069120064160717,0.01265155122298201,,7.882291557655288,309.9146209808483,242.5690246163395,3.030290934459505,3.107949193861928,5.37686360485675,6749.0,0,50,16.8,,,,,,,,,,,N,N,2.04112
       (2017 KB2),3.0030069665219,0.1350057190659791,,10.23388841609562,145.5601778041836,177.0111192444947,2.597583851646466,3.408430081397333,5.20406499336211,5443.0,0,93,16.4,,,,,,,,,,,N,N,1.58442
393488 (2002 PN133),2.595953717382136,0.2540455066343247,,2.02228831394366,222.5772069222365,115.8577486161252,1.936463340050532,3.25544409471374,4.18267018061433,5726.0,0,120,17.0,,,,,,,,,,,N,N,0.927665
 33146 (1998 DL8),2.814983078422977,0.05446356236369801,,4.163489675512219,211.2844247747858,95.01349476389623,2.661669071978532,2.968297084867421,4.72304284266945,8395.0,0,568,15.1,,,,,,,,,,,N,N,1.65014
490908 (2011 BS124),3.083169690897609,0.08263320404287394,,11.35111055823162,347.8583743766353,103.2286303553155,2.828397500730862,3.337941881064355,5.41382663326292,2646.0,0,54,16.9,3.714,,0.14,,,,,,,,N,N,1.87249
424366 (2007 VE229),3.169775307898879,0.1572636101164336,,6.006823296485137,42.68435419682189,300.4997863569069,2.671284999720771,3.668265616076987,5.64353105557924,4944.0,0,94,16.3,,,,,,,,,,,N,N,1.66939
 22498 Willman (1997 LY2),3.164905364173714,0.1578133552747998,,6.989554082206053,206.815573667917,168.2640068692857,2.665441029526248,3.66436969882118,5.63053023516814,9341.0,0,1086,13.9,,,,,,,,,,,N,N,1.66643
109435 Giraud (2001 QB197),3.194981553374967,0.0707599791222003,,21.45118160191085,350.0151910692197,303.4077061751155,2.96890472536234,3.421058381387595,5.7109812568657,6377.0,0,665,14.1,10.010,,0.049,,,,,,,,N,N,2.00203
       (2015 BP307),2.573559346821146,0.1401420920936785,,8.629228981861628,78.10754190824436,51.00094484460055,2.21289535583039,2.934223337811902,4.12866346052358,1532.0,1,87,17.0,,,,,,,,,,,N,N,1.24008
       (2005 YB116),2.346264366960342,0.1282735100556498,,3.450238972630749,74.38915336014875,60.22507302790563,2.045300801091841,2.647227932828842,3.59396314894973,4117.0,0,43,18.7,,,,,,,,,,,N,N,1.06248
306081 (2010 GG140),2.302535714493727,0.12364502432908,,5.568070201866133,184.1399603208198,63.00537192500974,2.017838630056574,2.587232798930879,3.49395868372801,5673.0,0,161,17.6,,,,,,,,,,,N,N,1.01176
